시군구,단지명,전용면적(㎡),거래금액(만원),층,계약년월,계약일,분/입구분,해제사유발생일
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.7562,"        41,073",34,201711,24,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.2745,"        31,824",6,201712,1,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.1299,"        34,788",22,201712,4,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.0673,"        34,454",12,201712,4,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.7562,"        36,143",20,201712,5,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.7562,"        32,843",13,201712,7,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.7562,"        28,683",3,201712,8,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.7562,"        33,023",4,201712,9,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.2745,"        34,204",12,201712,11,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.0673,"        32,054",4,201712,12,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.1299,"        31,258",6,201712,12,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.2745,"        34,204",11,201712,16,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.2745,"        34,724",10,201712,27,분,
세종특별자치시 다정동,가온마을 11단지(지웰 푸르지오),74.0673,"        30,754",7,201712,29,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        34,802",4,201701,6,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.1683,"        27,155",7,201701,16,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        35,510",7,201702,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        31,852",15,201702,9,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        42,622",8,201702,9,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        37,872",3,201702,11,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.1683,"        27,315",2,201702,12,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        39,010",10,201702,13,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        27,272",4,201702,14,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        43,242",16,201702,17,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        45,245",17,201702,20,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        42,622",11,201702,20,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        50,575",9,201702,24,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        40,622",7,201702,25,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        48,022",14,201702,27,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        25,242",1,201703,5,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.7282,"        37,825",4,201703,6,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        42,545",10,201703,7,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8374,"        41,545",6,201703,7,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.7282,"        40,615",2,201703,11,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        46,564",7,201703,18,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        37,170",2,201703,18,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        37,120",20,201703,22,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",120.5291,"        47,130",2,201703,27,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.1683,"        28,265",2,201703,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.7282,"        48,841",10,201704,1,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        43,622",15,201704,7,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        48,045",7,201704,9,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        30,802",3,201704,15,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        50,192",16,201704,21,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        39,280",3,201704,22,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        40,072",3,201704,24,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        43,622",10,201704,26,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.7282,"        53,468",15,201704,26,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        46,545",5,201705,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        42,622",14,201705,11,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        31,752",8,201705,19,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        43,622",15,201705,19,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        39,372",3,201705,22,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        49,622",9,201705,23,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        41,122",5,201705,23,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        32,752",13,201705,23,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,552",7,201705,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        48,010",7,201705,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        38,252",10,201705,29,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        41,921",2,201705,30,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        51,622",14,201706,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        48,545",15,201706,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        47,545",7,201706,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        31,272",4,201706,5,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        47,422",14,201706,5,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        49,320",16,201706,6,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        45,622",6,201706,9,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        52,075",14,201706,13,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        44,010",15,201706,14,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        32,342",1,201706,14,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.1683,"        35,155",11,201706,14,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        40,510",9,201706,14,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9307,"        43,225",4,201706,15,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        43,395",2,201706,16,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        32,802",3,201706,23,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        46,545",15,201706,26,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        41,872",3,201706,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        39,952",2,201706,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        40,372",3,201706,28,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        44,622",6,201706,29,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        49,242",17,201706,30,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        45,010",12,201706,30,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        47,322",8,201707,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        51,322",8,201707,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.1683,"        32,655",8,201707,5,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        44,622",12,201707,10,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        62,045",14,201707,10,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        40,552",9,201707,10,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.919,"        47,010",14,201707,11,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        38,802",3,201707,17,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        39,752",6,201707,19,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9675,"        56,112",7,201707,19,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",84.9307,"        45,825",8,201707,20,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,752",10,201707,24,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        30,322",2,201707,25,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,752",8,201707,25,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,952",8,201707,25,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        34,252",7,201707,27,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,252",6,201707,31,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        34,752",6,201708,1,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",101.8347,"        52,145",16,201708,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        28,872",4,201708,2,분,
세종특별자치시 다정동,"가온마을 12단지(2-1,더 하이스트)",59.8817,"        35,752",10,201708,4,분,
