계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도,해제사유발생일
201702,3,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"18,900",5,2008,
201702,3,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),59.61,"24,000",3,2011,
201702,4,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.9964,"25,500",12,2015,
201702,4,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),59.9058,"23,500",4,2015,
201702,4,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"25,900",15,2015,
201702,4,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,750",7,2000,
201702,4,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,000",3,2000,
201702,4,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,300",9,2000,
201702,4,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.62,"9,150",5,2014,
201702,4,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),59.97,"30,000",11,2014,
201702,4,세종특별자치시 조치원읍 교리,11,1,계룡,59.28,"9,000",6,1989,
201702,4,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,99.6514,"20,500",1,2013,
201702,4,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,84.3869,"21,000",3,2013,
201702,4,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,144.2557,"24,000",3,2006,
201702,4,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"27,900",13,2015,
201702,4,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.95,"30,000",23,2015,
201702,4,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"28,500",18,2014,
201702,4,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"35,200",7,2014,
201702,4,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9474,"26,000",5,2014,
201702,4,세종특별자치시 종촌동,697,0,가재마을9단지,84.663,"32,400",27,2014,
201702,4,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),102.63,"33,000",4,2011,
201702,4,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),59.89,"25,800",1,2011,
201702,4,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),59.1,"24,500",7,2012,
201702,5,세종특별자치시 나성동,715,0,우빈가온,21.59,"10,000",6,2015,
201702,5,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,"34,500",7,2014,
201702,5,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,"34,400",11,2014,
201702,5,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"11,500",13,2014,
201702,5,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"5,550",2,1991,
201702,5,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"24,600",14,2013,
201702,5,세종특별자치시 종촌동,652,0,가재마을12단지,84.9911,"37,000",22,2015,
201702,6,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,"37,000",18,2016,
201702,6,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,950",2,1991,
201702,6,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,84.93,"11,400",4,1991,
201702,6,세종특별자치시 종촌동,656,0,가재마을10단지,108.3993,"47,700",13,2014,
201702,6,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"29,000",18,2014,
201702,6,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,"35,000",2,2012,
201702,6,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"28,500",2,2012,
201702,6,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.18,"31,000",25,2012,
201702,6,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),114.14,"37,000",9,2012,
201702,7,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"29,850",4,2015,
201702,7,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"6,850",9,2001,
201702,7,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"13,100",3,2003,
201702,7,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"12,200",15,2003,
201702,7,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,84.7067,"19,500",5,2013,
201702,7,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,84.84,"16,700",17,1999,
201702,7,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,"23,300",13,2008,
201702,7,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"10,750",1,1996,
201702,8,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),106.635,"65,000",23,2015,
201702,8,세종특별자치시 전동면 노장리,586,0,도원,49.41,"5,700",2,1994,
201702,8,세종특별자치시 전의면 유천리,528,0,민석그린,50.21,"7,350",2,2001,
201702,8,세종특별자치시 전의면 유천리,528,0,민석그린,45.57,"6,800",3,2001,
201702,8,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,550",11,2002,
201702,8,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,550",10,2002,
201702,8,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,84.93,"11,500",14,1991,
201702,8,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"13,600",19,1996,
201702,8,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"30,500",8,2012,
201702,8,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.84,"43,000",14,2012,
201702,9,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),59.97,"29,800",21,2014,
201702,9,세종특별자치시 아름동,1282,0,한신엘리트파크(범지기9단지),99.9834,"32,000",19,2015,
201702,9,세종특별자치시 어진동,613,0,더샵레이크파크,84.99,"52,500",11,2013,
201702,9,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,"5,800",5,1989,
201702,9,세종특별자치시 조치원읍 죽림리,92,0,신동아,84.98,"13,000",13,1996,
201702,9,세종특별자치시 종촌동,654,0,가재마을11단지,84.815,"36,900",10,2013,
201702,9,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.87,"31,900",7,2011,
201702,10,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,"22,000",3,2015,
201702,10,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,200",6,2000,
201702,10,세종특별자치시 나성동,712,0,세종퍼스트타워,28.452,"9,000",3,2013,
201702,10,세종특별자치시 나성동,751,0,리베라아이누리(2-2),29.8957,"12,700",5,2015,
201702,10,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,17.805,"9,000",7,2014,
201702,10,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9727,"34,000",14,2013,
201702,10,세종특별자치시 어진동,603,0,더샵센트럴시티,84.73,"50,400",13,2013,
201702,10,세종특별자치시 조치원읍 번암리,75,2,번암주공,46.68,"7,000",1,1989,
201702,10,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"19,500",11,2008,
201702,10,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"13,000",18,1996,
201702,10,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"35,700",19,2014,
201702,11,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,"26,000",25,2016,
201702,11,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,500",13,2000,
201702,11,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),84.9779,"40,000",13,2016,
201702,11,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9238,"30,500",1,2014,
201702,11,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9539,"31,000",20,2014,
201702,11,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"11,100",20,1999,
201702,11,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"11,300",2,1999,
201702,11,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,"12,000",17,1999,
201702,11,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"18,500",9,2006,
201702,11,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"19,200",16,2008,
201702,11,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.728,"18,100",4,2008,
201702,11,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.8058,"18,000",1,2008,
201702,11,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"9,400",12,1996,
201702,11,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"19,700",9,2008,
201702,11,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.84,"53,500",11,2012,
201702,12,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"26,300",9,2015,
201702,12,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,250",11,2000,
201702,12,세종특별자치시 나성동,775,0,더리치세종의아침(CB4-1BL-2BL),20.5238,"11,800",6,2015,
201702,12,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9727,"34,500",13,2014,
201702,12,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,130.2173,"23,000",11,2008,
201702,12,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,"21,700",1,2008,
201702,12,세종특별자치시 종촌동,652,0,가재마을12단지,84.9941,"37,500",25,2015,
201702,12,세종특별자치시 종촌동,679,0,가재마을3단지,108.81,"38,800",4,2015,
201702,12,세종특별자치시 종촌동,683,0,가재마을2단지,84.9893,"35,200",10,2014,
201702,12,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,"30,000",2,2011,
201702,12,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"27,800",26,2012,
201702,12,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),101.45,"42,000",14,2012,
201702,13,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"25,150",2,2015,
201702,13,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8809,"16,500",6,2007,
201702,13,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,26.984,"11,300",8,2014,
201702,13,세종특별자치시 부강면 부강리,401,48,주연,59.82,"8,100",4,1992,
201702,13,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"6,750",8,2001,
201702,13,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"4,500",4,1991,
201702,13,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"19,450",8,2008,
201702,13,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"18,200",4,2008,
201702,13,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"12,200",7,1996,
201702,13,세종특별자치시 종촌동,649,0,가재마을7단지,106.76,"42,800",7,2014,
201702,14,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,"29,700",8,2015,
201702,14,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"25,500",4,2015,
201702,14,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8809,"17,550",4,2007,
201702,14,세종특별자치시 도담동,681,0,도램마을4단지(이지더원),59.965,"27,150",17,2014,
201702,14,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),98.227,"47,500",9,2016,
201702,14,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9837,"29,000",18,2014,
201702,14,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"11,200",8,2014,
201702,14,세종특별자치시 조치원읍 교리,140,0,현대,84.99,"12,500",5,1992,
201702,14,세종특별자치시 조치원읍 번암리,75,2,번암주공,46.68,"6,800",4,1989,
201702,14,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"4,500",3,1991,
201702,14,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"13,000",20,1999,
201702,14,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"19,500",18,2008,
201702,14,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,105.5594,"23,000",11,2008,
201702,14,세종특별자치시 종촌동,697,0,가재마을9단지,96.31,"39,700",16,2014,
201702,14,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,"35,200",7,2012,
201702,15,세종특별자치시 부강면 부강리,976,2,대광,59.4,"6,150",3,1988,
201702,15,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,"5,600",4,1989,
201702,15,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"17,700",5,2006,
201702,15,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"37,000",16,2014,
201702,15,세종특별자치시 종촌동,656,0,가재마을10단지,84.9365,"31,750",1,2014,
201702,15,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"27,400",13,2014,
201702,15,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.87,"32,600",8,2011,
201702,15,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"27,400",19,2012,
201702,16,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8768,"20,000",11,2007,
201702,16,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,"31,500",17,2014,
201702,16,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,"11,500",14,1999,
201702,16,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"12,150",13,1996,
201702,16,세종특별자치시 종촌동,652,0,가재마을12단지,84.9941,"37,000",23,2015,
201702,16,세종특별자치시 종촌동,656,0,가재마을10단지,84.9365,"34,000",4,2014,
201702,16,세종특별자치시 종촌동,656,0,가재마을10단지,84.9365,"36,300",7,2014,
201702,16,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"25,000",10,2014,
201702,16,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"34,000",5,2014,
201702,17,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.9757,"32,000",9,2015,
201702,17,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,500",13,2000,
201702,17,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9375,"32,000",17,2014,
201702,17,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),59.9789,"26,900",17,2015,
201702,17,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"18,300",3,2006,
201702,17,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.8058,"18,350",7,2008,
201702,17,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,"38,000",3,2012,
201702,17,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"30,700",12,2012,
201702,18,세종특별자치시 나성동,712,0,세종퍼스트타워,28.452,"9,250",8,2013,
201702,18,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,"35,900",13,2014,
201702,18,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.62,"9,300",3,2014,
201702,18,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),59.98,"29,000",3,2014,
201702,18,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,"30,200",4,2014,
201702,18,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.893,"32,000",12,2014,
